index,metric,point,value
130,hist_cross_node_write,1,14747
131,hist_all_cross_node_access,0,1044215
131,hist_all_cross_node_access,1,47360
131,hist_all_cross_node_access,2,133154
131,hist_all_cross_node_access,3,15909
131,hist_all_cross_node_access,4,4718
131,hist_all_cross_node_access,5,3180
131,hist_all_cross_node_access,6,1055
131,hist_all_cross_node_access,7,174
131,hist_all_cross_node_access,8,155
131,hist_all_cross_node_access,9,27
131,hist_all_cross_node_access,10,11
131,hist_all_cross_node_access,11,0
131,hist_all_cross_node_access,12,1
131,hist_all_cross_node_access,13,1
132,hist_cross_node_find_depth,0,747172
132,hist_cross_node_find_depth,1,1742579
132,hist_cross_node_find_depth,2,8289
132,hist_cross_node_find_depth,3,1592
132,hist_cross_node_find_depth,4,259
132,hist_cross_node_find_depth,5,27
132,hist_cross_node_find_depth,6,2
133,hist_cross_node_read,0,1043464
133,hist_cross_node_read,1,47010
133,hist_cross_node_read,2,146045
133,hist_cross_node_read,3,4216
133,hist_cross_node_read,4,7365
133,hist_cross_node_read,5,437
133,hist_cross_node_read,6,1187
133,hist_cross_node_read,7,34
133,hist_cross_node_read,8,182
133,hist_cross_node_read,9,3
133,hist_cross_node_read,10,16
133,hist_cross_node_read,11,0
133,hist_cross_node_read,12,0
133,hist_cross_node_read,13,0
133,hist_cross_node_read,14,0
133,hist_cross_node_read,15,0
133,hist_cross_node_read,16,1
134,hist_local_find_depth,0,287
134,hist_local_find_depth,1,1486055
134,hist_local_find_depth,2,678964
134,hist_local_find_depth,3,255065
134,hist_local_find_depth,4,64806
134,hist_local_find_depth,5,12375
134,hist_local_find_depth,6,2015
134,hist_local_find_depth,7,293
134,hist_local_find_depth,8,53
134,hist_local_find_depth,9,7
135,hist_find_depth,0,2
135,hist_find_depth,1,86337
135,hist_find_depth,2,1858411
135,hist_find_depth,3,364789
135,hist_find_depth,4,147804
135,hist_find_depth,5,35340
135,hist_find_depth,6,6238
135,hist_find_depth,7,861
135,hist_find_depth,8,118
135,hist_find_depth,9,20
136,hist_cross_node_write,0,1235368
136,hist_cross_node_write,1,14592
137,hist_all_cross_node_access,0,1043464
137,hist_all_cross_node_access,1,47009
137,hist_all_cross_node_access,2,134341
137,hist_all_cross_node_access,3,15853
137,hist_all_cross_node_access,4,4768
137,hist_all_cross_node_access,5,3091
137,hist_all_cross_node_access,6,1082
137,hist_all_cross_node_access,7,150
137,hist_all_cross_node_access,8,157
137,hist_all_cross_node_access,9,28
137,hist_all_cross_node_access,10,15
137,hist_all_cross_node_access,11,1
137,hist_all_cross_node_access,12,0
137,hist_all_cross_node_access,13,0
137,hist_all_cross_node_access,14,0
137,hist_all_cross_node_access,15,0
137,hist_all_cross_node_access,16,1
138,hist_cross_node_find_depth,0,747368
138,hist_cross_node_find_depth,1,1742382
138,hist_cross_node_find_depth,2,8268
138,hist_cross_node_find_depth,3,1606
138,hist_cross_node_find_depth,4,262
138,hist_cross_node_find_depth,5,34
139,hist_cross_node_read,0,1043009
139,hist_cross_node_read,1,46815
139,hist_cross_node_read,2,146785
139,hist_cross_node_read,3,4134
139,hist_cross_node_read,4,7354
139,hist_cross_node_read,5,424
139,hist_cross_node_read,6,1207
139,hist_cross_node_read,7,39
139,hist_cross_node_read,8,169
139,hist_cross_node_read,9,7
139,hist_cross_node_read,10,17
140,hist_local_find_depth,0,283
140,hist_local_find_depth,1,1484917
140,hist_local_find_depth,2,681829
140,hist_local_find_depth,3,254917
140,hist_local_find_depth,4,63693
140,hist_local_find_depth,5,11975
140,hist_local_find_depth,6,1966
140,hist_local_find_depth,7,294
140,hist_local_find_depth,8,37
140,hist_local_find_depth,9,9
141,hist_find_depth,0,2
141,hist_find_depth,1,85546
141,hist_find_depth,2,1859475
141,hist_find_depth,3,366517
141,hist_find_depth,4,146736
141,hist_find_depth,5,34776
141,hist_find_depth,6,5921
141,hist_find_depth,7,836
141,hist_find_depth,8,91
141,hist_find_depth,9,19
141,hist_find_depth,10,1
142,hist_cross_node_write,0,1235490
142,hist_cross_node_write,1,14469
142,hist_cross_node_write,2,1
143,hist_all_cross_node_access,0,1043009
143,hist_all_cross_node_access,1,46814
143,hist_all_cross_node_access,2,135184
143,hist_all_cross_node_access,3,15671
143,hist_all_cross_node_access,4,4766
143,hist_all_cross_node_access,5,3068
143,hist_all_cross_node_access,6,1096
143,hist_all_cross_node_access,7,159
143,hist_all_cross_node_access,8,149
143,hist_all_cross_node_access,9,27
143,hist_all_cross_node_access,10,16
143,hist_all_cross_node_access,11,1
144,hist_cross_node_find_depth,0,0
145,hist_cross_node_read,0,2499920
146,hist_local_find_depth,0,0
147,hist_find_depth,0,2422248
147,hist_find_depth,1,1046014
147,hist_find_depth,2,117233
147,hist_find_depth,3,16425
147,hist_find_depth,4,1777
147,hist_find_depth,5,153
147,hist_find_depth,6,7
147,hist_find_depth,7,1
148,hist_cross_node_write,0,2499920
149,hist_all_cross_node_access,0,2499920
150,hist_cross_node_find_depth,0,0
151,hist_cross_node_read,0,2499920
152,hist_local_find_depth,0,0
153,hist_find_depth,0,2423732
153,hist_find_depth,1,1044483
153,hist_find_depth,2,116319
153,hist_find_depth,3,16193
153,hist_find_depth,4,1811
153,hist_find_depth,5,143
153,hist_find_depth,6,11
154,hist_cross_node_write,0,2499920
155,hist_all_cross_node_access,0,2499920
156,hist_cross_node_find_depth,0,0
157,hist_cross_node_read,0,2499920
158,hist_local_find_depth,0,0
159,hist_find_depth,0,2421891
159,hist_find_depth,1,1060947
159,hist_find_depth,2,123270
159,hist_find_depth,3,16878
159,hist_find_depth,4,1732
159,hist_find_depth,5,136
159,hist_find_depth,6,14
160,hist_cross_node_write,0,2499920
161,hist_all_cross_node_access,0,2499920
162,hist_cross_node_find_depth,0,0
163,hist_cross_node_read,0,2499920
164,hist_local_find_depth,0,0
165,hist_find_depth,0,2424699
165,hist_find_depth,1,1034621
165,hist_find_depth,2,112140
165,hist_find_depth,3,16495
165,hist_find_depth,4,1877
165,hist_find_depth,5,170
165,hist_find_depth,6,8
165,hist_find_depth,7,2
166,hist_cross_node_write,0,2499920
167,hist_all_cross_node_access,0,2499920
168,hist_cross_node_find_depth,0,0
169,hist_cross_node_read,0,2499920
170,hist_local_find_depth,0,0
171,hist_find_depth,0,2424748
171,hist_find_depth,1,1035300
171,hist_find_depth,2,112509
171,hist_find_depth,3,16210
171,hist_find_depth,4,1867
171,hist_find_depth,5,146
171,hist_find_depth,6,13
171,hist_find_depth,7,1
172,hist_cross_node_write,0,2499920
173,hist_all_cross_node_access,0,2499920
174,hist_cross_node_find_depth,0,0
175,hist_cross_node_read,0,2499920
176,hist_local_find_depth,0,0
177,hist_find_depth,0,2425411
177,hist_find_depth,1,1031477
177,hist_find_depth,2,109736
177,hist_find_depth,3,16197
177,hist_find_depth,4,1896
177,hist_find_depth,5,194
177,hist_find_depth,6,12
177,hist_find_depth,7,1
178,hist_cross_node_write,0,2499920
179,hist_all_cross_node_access,0,2499920
180,hist_cross_node_find_depth,0,0
181,hist_cross_node_read,0,2499920
182,hist_local_find_depth,0,0
182,hist_local_find_depth,1,3899783
182,hist_local_find_depth,2,866903
182,hist_local_find_depth,3,194541
182,hist_local_find_depth,4,32180
182,hist_local_find_depth,5,5145
182,hist_local_find_depth,6,1017
182,hist_local_find_depth,7,212
182,hist_local_find_depth,8,47
182,hist_local_find_depth,9,9
182,hist_local_find_depth,10,3
183,hist_find_depth,0,0
183,hist_find_depth,1,3899783
183,hist_find_depth,2,866903
183,hist_find_depth,3,194541
183,hist_find_depth,4,32180
183,hist_find_depth,5,5145
183,hist_find_depth,6,1017
183,hist_find_depth,7,212
183,hist_find_depth,8,47
183,hist_find_depth,9,9
183,hist_find_depth,10,3
184,hist_cross_node_write,0,1518993
184,hist_cross_node_write,1,0
184,hist_cross_node_write,2,980927
185,hist_all_cross_node_access,0,1518805
185,hist_all_cross_node_access,1,135
185,hist_all_cross_node_access,2,43
185,hist_all_cross_node_access,3,9
185,hist_all_cross_node_access,4,980702
185,hist_all_cross_node_access,5,202
185,hist_all_cross_node_access,6,16
185,hist_all_cross_node_access,7,8
186,hist_cross_node_find_depth,0,0
187,hist_cross_node_read,0,2499920
188,hist_local_find_depth,0,0
188,hist_local_find_depth,1,3884117
188,hist_local_find_depth,2,880835
188,hist_local_find_depth,3,196186
188,hist_local_find_depth,4,32022
188,hist_local_find_depth,5,5300
188,hist_local_find_depth,6,1076
188,hist_local_find_depth,7,250
188,hist_local_find_depth,8,43
188,hist_local_find_depth,9,9
188,hist_local_find_depth,10,2
189,hist_find_depth,0,0
189,hist_find_depth,1,3884117
189,hist_find_depth,2,880835
189,hist_find_depth,3,196186
189,hist_find_depth,4,32022
189,hist_find_depth,5,5300
189,hist_find_depth,6,1076
189,hist_find_depth,7,250
189,hist_find_depth,8,43
189,hist_find_depth,9,9
189,hist_find_depth,10,2
190,hist_cross_node_write,0,1518993
190,hist_cross_node_write,1,0
190,hist_cross_node_write,2,980927
191,hist_all_cross_node_access,0,1518786
191,hist_all_cross_node_access,1,148
191,hist_all_cross_node_access,2,47
191,hist_all_cross_node_access,3,12
191,hist_all_cross_node_access,4,980656
191,hist_all_cross_node_access,5,241
191,hist_all_cross_node_access,6,27
191,hist_all_cross_node_access,7,3
192,hist_cross_node_find_depth,0,0
193,hist_cross_node_read,0,2499920
194,hist_local_find_depth,0,0
194,hist_local_find_depth,1,3922990
194,hist_local_find_depth,2,848316
194,hist_local_find_depth,3,190006
194,hist_local_find_depth,4,31990
194,hist_local_find_depth,5,5225
194,hist_local_find_depth,6,1045
194,hist_local_find_depth,7,205
194,hist_local_find_depth,8,53
194,hist_local_find_depth,9,8
194,hist_local_find_depth,10,1
194,hist_local_find_depth,11,1
195,hist_find_depth,0,0
195,hist_find_depth,1,3922990
195,hist_find_depth,2,848316
195,hist_find_depth,3,190006
195,hist_find_depth,4,31990
195,hist_find_depth,5,5225
195,hist_find_depth,6,1045
195,hist_find_depth,7,205
195,hist_find_depth,8,53
195,hist_find_depth,9,8
195,hist_find_depth,10,1
195,hist_find_depth,11,1
196,hist_cross_node_write,0,1518993
196,hist_cross_node_write,1,0
196,hist_cross_node_write,2,980927
197,hist_all_cross_node_access,0,1518785
197,hist_all_cross_node_access,1,148
197,hist_all_cross_node_access,2,49
197,hist_all_cross_node_access,3,10
197,hist_all_cross_node_access,4,980709
197,hist_all_cross_node_access,5,173
197,hist_all_cross_node_access,6,34
197,hist_all_cross_node_access,7,12
198,hist_cross_node_find_depth,0,0
199,hist_cross_node_read,0,2499920
200,hist_local_find_depth,0,0
200,hist_local_find_depth,1,4074924
200,hist_local_find_depth,2,745914
200,hist_local_find_depth,3,148162
200,hist_local_find_depth,4,25489
200,hist_local_find_depth,5,4264
200,hist_local_find_depth,6,841
200,hist_local_find_depth,7,190
200,hist_local_find_depth,8,43
200,hist_local_find_depth,9,9
200,hist_local_find_depth,10,3
200,hist_local_find_depth,11,1
201,hist_find_depth,0,0
201,hist_find_depth,1,4074924
201,hist_find_depth,2,745914
201,hist_find_depth,3,148162
201,hist_find_depth,4,25489
201,hist_find_depth,5,4264
201,hist_find_depth,6,841
201,hist_find_depth,7,190
201,hist_find_depth,8,43
201,hist_find_depth,9,9
201,hist_find_depth,10,3
201,hist_find_depth,11,1
202,hist_cross_node_write,0,1519090
202,hist_cross_node_write,1,0
202,hist_cross_node_write,2,980830
203,hist_all_cross_node_access,0,1518873
203,hist_all_cross_node_access,1,165
203,hist_all_cross_node_access,2,33
203,hist_all_cross_node_access,3,15
203,hist_all_cross_node_access,4,980569
203,hist_all_cross_node_access,5,212
203,hist_all_cross_node_access,6,44
203,hist_all_cross_node_access,7,9
204,hist_cross_node_find_depth,0,0
205,hist_cross_node_read,0,2499920
206,hist_local_find_depth,0,0
206,hist_local_find_depth,1,4041543
206,hist_local_find_depth,2,774014
206,hist_local_find_depth,3,153067
206,hist_local_find_depth,4,25763
206,hist_local_find_depth,5,4292
206,hist_local_find_depth,6,890
206,hist_local_find_depth,7,200
206,hist_local_find_depth,8,53
206,hist_local_find_depth,9,17
206,hist_local_find_depth,10,1
207,hist_find_depth,0,0
207,hist_find_depth,1,4041543
207,hist_find_depth,2,774014
207,hist_find_depth,3,153067
207,hist_find_depth,4,25763
207,hist_find_depth,5,4292
207,hist_find_depth,6,890
207,hist_find_depth,7,200
207,hist_find_depth,8,53
207,hist_find_depth,9,17
207,hist_find_depth,10,1
208,hist_cross_node_write,0,1519090
208,hist_cross_node_write,1,0
208,hist_cross_node_write,2,980830
209,hist_all_cross_node_access,0,1518930
209,hist_all_cross_node_access,1,125
209,hist_all_cross_node_access,2,32
209,hist_all_cross_node_access,3,3
209,hist_all_cross_node_access,4,980582
209,hist_all_cross_node_access,5,217
209,hist_all_cross_node_access,6,19
209,hist_all_cross_node_access,7,10
209,hist_all_cross_node_access,8,2
210,hist_cross_node_find_depth,0,0
211,hist_cross_node_read,0,2499920
212,hist_local_find_depth,0,0
212,hist_local_find_depth,1,4039861
212,hist_local_find_depth,2,774092
212,hist_local_find_depth,3,154234
212,hist_local_find_depth,4,26147
212,hist_local_find_depth,5,4359
212,hist_local_find_depth,6,879
212,hist_local_find_depth,7,200
212,hist_local_find_depth,8,52
212,hist_local_find_depth,9,15
212,hist_local_find_depth,10,1
213,hist_find_depth,0,0
213,hist_find_depth,1,4039861
213,hist_find_depth,2,774092
213,hist_find_depth,3,154234
213,hist_find_depth,4,26147
213,hist_find_depth,5,4359
213,hist_find_depth,6,879
213,hist_find_depth,7,200
213,hist_find_depth,8,52
213,hist_find_depth,9,15
213,hist_find_depth,10,1
214,hist_cross_node_write,0,1519090
214,hist_cross_node_write,1,0
214,hist_cross_node_write,2,980830
215,hist_all_cross_node_access,0,1518956
215,hist_all_cross_node_access,1,106
215,hist_all_cross_node_access,2,19
215,hist_all_cross_node_access,3,7
215,hist_all_cross_node_access,4,980636
215,hist_all_cross_node_access,5,165
215,hist_all_cross_node_access,6,23
215,hist_all_cross_node_access,7,8
216,hist_cross_node_find_depth,0,2849689
216,hist_cross_node_find_depth,1,2076870
216,hist_cross_node_find_depth,2,70425
216,hist_cross_node_find_depth,3,2507
216,hist_cross_node_find_depth,4,314
216,hist_cross_node_find_depth,5,33
216,hist_cross_node_find_depth,6,2
217,hist_cross_node_read,0,2178982
217,hist_cross_node_read,1,19992
217,hist_cross_node_read,2,218209
217,hist_cross_node_read,3,29566
217,hist_cross_node_read,4,48614
217,hist_cross_node_read,5,981
217,hist_cross_node_read,6,2327
217,hist_cross_node_read,7,961
217,hist_cross_node_read,8,254
217,hist_cross_node_read,9,11
217,hist_cross_node_read,10,21
217,hist_cross_node_read,11,0
217,hist_cross_node_read,12,2
218,hist_local_find_depth,0,0
218,hist_local_find_depth,1,2844415
218,hist_local_find_depth,2,1587746
218,hist_local_find_depth,3,473482
218,hist_local_find_depth,4,82761
218,hist_local_find_depth,5,10388
218,hist_local_find_depth,6,975
218,hist_local_find_depth,7,66
218,hist_local_find_depth,8,7
219,hist_find_depth,0,0
219,hist_find_depth,1,1186116
219,hist_find_depth,2,2925821
219,hist_find_depth,3,617541
219,hist_find_depth,4,200494
219,hist_find_depth,5,57049
219,hist_find_depth,6,11144
219,hist_find_depth,7,1501
219,hist_find_depth,8,161
219,hist_find_depth,9,12
219,hist_find_depth,10,1
220,hist_cross_node_write,0,2483126
220,hist_cross_node_write,1,16794
221,hist_all_cross_node_access,0,2178982
221,hist_all_cross_node_access,1,19986
221,hist_all_cross_node_access,2,205731
221,hist_all_cross_node_access,3,41969
221,hist_all_cross_node_access,4,44692
221,hist_all_cross_node_access,5,4970
221,hist_all_cross_node_access,6,2177
221,hist_all_cross_node_access,7,1124
221,hist_all_cross_node_access,8,222
221,hist_all_cross_node_access,9,44
221,hist_all_cross_node_access,10,15
221,hist_all_cross_node_access,11,6
221,hist_all_cross_node_access,12,0
221,hist_all_cross_node_access,13,2
222,hist_cross_node_find_depth,0,2847593
222,hist_cross_node_find_depth,1,2079360
222,hist_cross_node_find_depth,2,69802
222,hist_cross_node_find_depth,3,2662
222,hist_cross_node_find_depth,4,375
222,hist_cross_node_find_depth,5,44
222,hist_cross_node_find_depth,6,3
222,hist_cross_node_find_depth,7,1
223,hist_cross_node_read,0,2181903
223,hist_cross_node_read,1,20185
223,hist_cross_node_read,2,214692
223,hist_cross_node_read,3,29059
223,hist_cross_node_read,4,49559
223,hist_cross_node_read,5,991
223,hist_cross_node_read,6,2328
223,hist_cross_node_read,7,926
223,hist_cross_node_read,8,238
223,hist_cross_node_read,9,13
223,hist_cross_node_read,10,25
223,hist_cross_node_read,11,0
223,hist_cross_node_read,12,1
224,hist_local_find_depth,0,0
224,hist_local_find_depth,1,2840229
224,hist_local_find_depth,2,1580493
224,hist_local_find_depth,3,475253
224,hist_local_find_depth,4,90375
224,hist_local_find_depth,5,12283
224,hist_local_find_depth,6,1133
224,hist_local_find_depth,7,69
224,hist_local_find_depth,8,4
224,hist_local_find_depth,9,1
225,hist_find_depth,0,0
225,hist_find_depth,1,1184419
225,hist_find_depth,2,2916661
225,hist_find_depth,3,618735
225,hist_find_depth,4,204734
225,hist_find_depth,5,60823
225,hist_find_depth,6,12539
225,hist_find_depth,7,1768
225,hist_find_depth,8,152
225,hist_find_depth,9,8
225,hist_find_depth,10,0
225,hist_find_depth,11,1
226,hist_cross_node_write,0,2483158
226,hist_cross_node_write,1,16762
227,hist_all_cross_node_access,0,2181903
227,hist_all_cross_node_access,1,20179
227,hist_all_cross_node_access,2,202063
227,hist_all_cross_node_access,3,41618
227,hist_all_cross_node_access,4,45794
227,hist_all_cross_node_access,5,4817
227,hist_all_cross_node_access,6,2191
227,hist_all_cross_node_access,7,1077
227,hist_all_cross_node_access,8,212
227,hist_all_cross_node_access,9,40
227,hist_all_cross_node_access,10,16
227,hist_all_cross_node_access,11,9
227,hist_all_cross_node_access,12,1
228,hist_cross_node_find_depth,0,2845946
228,hist_cross_node_find_depth,1,2080726
228,hist_cross_node_find_depth,2,70220
228,hist_cross_node_find_depth,3,2545
228,hist_cross_node_find_depth,4,359
228,hist_cross_node_find_depth,5,42
228,hist_cross_node_find_depth,6,2
229,hist_cross_node_read,0,2178697
229,hist_cross_node_read,1,20233
229,hist_cross_node_read,2,217009
229,hist_cross_node_read,3,29279
229,hist_cross_node_read,4,50152
229,hist_cross_node_read,5,1009
229,hist_cross_node_read,6,2325
229,hist_cross_node_read,7,939
229,hist_cross_node_read,8,253
229,hist_cross_node_read,9,9
229,hist_cross_node_read,10,14
229,hist_cross_node_read,11,0
229,hist_cross_node_read,12,1
230,hist_local_find_depth,0,0
230,hist_local_find_depth,1,2840696
230,hist_local_find_depth,2,1592571
230,hist_local_find_depth,3,469524
230,hist_local_find_depth,4,84819
230,hist_local_find_depth,5,11119
230,hist_local_find_depth,6,1033
230,hist_local_find_depth,7,73
230,hist_local_find_depth,8,5
